metin,kategori,label,intent,intent_label,oncelik,oncelik_label,stil,kaynak
"Atatürk Oto Sanayi istasyonu tuvaletlerinde su birikintisi değil, idrar kokusu şikayeti var.",temizlik,7,complaint,3,P4,3,standart,relabel:gemini
"Gayrettepe mezzanin katında sakız lekeleri zeminde çoklu, makine ile alınacak.",temizlik,7,fault_report,0,P4,3,standart,relabel:gemini
"Kağıthane istasyonu tünel ağzında fare görüldü, derinleştirme ilacı talep edildi.",temizlik,7,fault_report,0,P3,2,standart,relabel:gemini
"İTÜ-Ayazağa peronunda sigara izmaritleri birikmiş, periyodik temizlik sırasında toplanacak.",temizlik,7,fault_report,0,P4,3,standart,relabel:gemini
Çöp konteyneri taşmış Vezneciler peron,temizlik,7,fault_report,0,P4,3,devrik,relabel:gemini
Kahve dökülmüş 2. peron kaygan zemin,temizlik,7,fault_report,0,P1,0,devrik,relabel:gemini
Tuvaletler berbat koku veriyor Ataköy,temizlik,7,complaint,3,P4,3,devrik,relabel:gemini
Sakız yapışık dolu merdiven başları,temizlik,7,fault_report,0,P4,3,devrik,relabel:gemini
Fare görüldü bilet holü köşe başı,temizlik,7,fault_report,0,P3,2,devrik,relabel:gemini
Buzlanma var çıkış merdivenleri tuzlanmadı,temizlik,7,fault_report,0,P1,0,devrik,relabel:gemini
Grafiti duvarlar peron duvarı Sanayi Mahallesi,temizlik,7,fault_report,0,P4,3,devrik,relabel:gemini
İzmarit birikmiş gişe önü bancolar,temizlik,7,fault_report,0,P4,3,devrik,relabel:gemini
Kusma izi var vagon geçişi temizlenmedi,temizlik,7,fault_report,0,P3,2,devrik,relabel:gemini
Çöp kovası dolu çöp yere dökülmüş Esenler,temizlik,7,fault_report,0,P4,3,devrik,relabel:gemini
Yağlı su dökülmüş asansör kabini içi,temizlik,7,fault_report,0,P1,0,devrik,relabel:gemini
Tuvalet kağıtı bitmiş su basında 2. kat,temizlik,7,fault_report,0,P4,3,devrik,relabel:gemini
Kene viranı tespit edildi peron bankı altı,temizlik,7,fault_report,0,P2,1,devrik,relabel:gemini
Dondurma dökülmüş koltuk altı yapıştı,temizlik,7,fault_report,0,P4,3,devrik,relabel:gemini
Koku şiddetli üst geçit túneli Vezneciler,temizlik,7,fault_report,0,P4,3,devrik,relabel:gemini
Çöp torbası patlamış rüzgarla dağıldı peron,temizlik,7,fault_report,0,P4,3,devrik,relabel:gemini
Idrar kokusu yoğun erkek tuvaleti giriş,temizlik,7,fault_report,0,P4,3,devrik,relabel:gemini
Karton kutular birikmiş servis kapısı yanında,temizlik,7,fault_report,0,P4,3,devrik,relabel:gemini
Buz parçaları merdiven basamakları Ataköy çıkış,temizlik,7,fault_report,0,P1,0,devrik,relabel:gemini
Duvar yazılı boyalı peron sonu Sanayi Mahallesi,temizlik,7,fault_report,0,P4,3,devrik,relabel:gemini
Şişe camları kırık 1. peron kenarı,temizlik,7,fault_report,0,P1,0,devrik,relabel:gemini
Toz tel örgü dolu havalandırma şaftı,temizlik,7,fault_report,0,P4,3,devrik,relabel:gemini
Süt dökülmüş vagon tabanı yaklaştırma alarmı,temizlik,7,fault_report,0,P3,2,devrik,relabel:gemini
Tüy ve saç yığılı asansör köşeleri,temizlik,7,fault_report,0,P4,3,devrik,relabel:gemini
Çöp konteyneri kapaklı değil yağmur doldu,temizlik,7,fault_report,0,P4,3,devrik,relabel:gemini
Kum birikmiş giriş matları altı Esenler,temizlik,7,fault_report,0,P4,3,devrik,relabel:gemini
Boya spreyi kokusu kalıcı tünel geçidi,temizlik,7,fault_report,0,P3,2,devrik,relabel:gemini
Plastik poşetler uçuşuyor peron rüzgarıyla,temizlik,7,fault_report,0,P3,2,devrik,relabel:gemini
Tuvalet musluğu akıyor su birikimi yok temizlik,altyapi_insaat,10,fault_report,0,P3,2,devrik,relabel:gemini
Kırık bardak parçeleri yolcü koltuğu altı,temizlik,7,fault_report,0,P3,2,devrik,relabel:gemini
Hamur işi yapışık kapı rayları açılmıyor,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:gemini
YanıkLASTİK kokusu fren alanı peron başı,arac_tren,2,incident_report,1,P2,1,devrik,relabel:gemini
Sıvı sabun dökülmüş tuvalet girişi kaygan,temizlik,7,fault_report,0,P1,0,devrik,relabel:gemini
Ölü böcek yığını ışık armatürleri içinde,temizlik,7,fault_report,0,P4,3,devrik,relabel:gemini
Gazete dergisi dağınık bekleme alanları Ataköy,temizlik,7,fault_report,0,P4,3,devrik,relabel:gemini
Çöpten sıvı sızıyor peron altı kanal,temizlik,7,fault_report,0,P3,2,devrik,relabel:gemini
Kum tuzu ihtiyacı acil merdivenler buzlanma,temizlik,7,fault_report,0,P1,0,devrik,relabel:gemini
Vagon uçları çöp dolu servis sonu,temizlik,7,fault_report,0,P4,3,devrik,relabel:gemini
Boya damlaları yeni boyalı merdivelere dökülmüş,temizlik,7,fault_report,0,P4,3,devrik,relabel:gemini
Kokulu atık torbası unutulmuş koltuk arası,temizlik,7,fault_report,0,P3,2,devrik,relabel:gemini
Kireç birikimi tuvalet lavaboları temizlenmedi,temizlik,7,complaint,3,P4,3,devrik,relabel:gemini
Çamur ayakkabılarından peron zeminine bulaştı,temizlik,7,fault_report,0,P4,3,devrik,relabel:gemini
Çöp kovası taşmış Taksim peron,temizlik,7,fault_report,0,P3,2,devrik,relabel:gemini
Sakız yeri koltuk altı Hacıosman,temizlik,7,fault_report,0,P4,3,devrik,relabel:gemini
Tuvalet koku berbat Vezneciler alt,temizlik,7,complaint,3,P3,2,devrik,relabel:gemini
Fare görüldü tren altı Kartal,temizlik,7,incident_report,1,P3,2,devrik,relabel:gemini
Buzlu merdiven tuz atılmamış Yenikapı,temizlik,7,fault_report,0,P1,0,devrik,relabel:gemini
Yağ lekesi kaygan peron Atatürk Havalimanı,temizlik,7,fault_report,0,P1,0,devrik,relabel:gemini
Grafiti duvar peron uç Gayrettepe,temizlik,7,fault_report,0,P4,3,devrik,relabel:gemini
İzmarit birikimi bank arkası Kağıthane,temizlik,7,fault_report,0,P4,3,devrik,relabel:gemini
kartal peron cp kovasi tasiyr,temizlik,7,fault_report,0,P3,2,yazim_yanlisi,relabel:gemini
vezneciler grs buzlnma yaya kayir,temizlik,7,fault_report,0,P1,0,yazim_yanlisi,relabel:gemini
kirazli asansr kabn ic cok krl,temizlik,7,complaint,3,P3,2,yazim_yanlisi,relabel:gemini
haciosman tuvaletler brbat koku veryor,temizlik,7,complaint,3,P3,2,yazim_yanlisi,relabel:gemini
yenikapi peron skiz lekler cikmiyr,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:gemini
gayrettepe biletmtk yan fre goruldu,temizlik,7,incident_report,1,P3,2,yazim_yanlisi,relabel:gemini
kadikoy cks dsen kola kaygn zemn,temizlik,7,fault_report,0,P1,0,yazim_yanlisi,relabel:gemini
tavsantepe peron dvr grafiti cizlms,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:gemini
osmanbey yuryen merdvn basmk krl,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:gemini
levent gcit izmarit cp dolu,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:gemini
aksaray tuvalet lvabo donms buz var,temizlik,7,fault_report,0,P3,2,yazim_yanlisi,relabel:gemini
dort levent peron yere dsen kam,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:gemini
sirkeci asansr kplrnda bnd yaprk klnt,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:gemini
uskudar peron kmluk tasiyr cp,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:gemini
bostanci grs ctak koku tuvalettn,temizlik,7,complaint,3,P4,3,yazim_yanlisi,relabel:gemini
dudullu bilt hol onnde ksmuk var,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:gemini
mahmutbey yuryen merdvn yag kaygn,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:gemini
mecidiyekoy alt gcit krl cp var,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:gemini
kartal asansr ic idrr koku gclu,temizlik,7,complaint,3,P4,3,yazim_yanlisi,relabel:gemini
vezneciler peron yaprk cp brkmis,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:gemini
kirazli tuvalet zemn krl kagt dolu,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:gemini
haciosman cks merdvn buz tz yk,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:gemini
yenikapi peron fre kcn goruldu,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:gemini
gayrettepe asansr kabn cikolt lekl,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:gemini
kadikoy biletmtk ustu izmarit dolu,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:gemini
tavsantepe guvnlk yan cp trba ykik,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:gemini
osmanbey peron dvr bya kalm grafiti,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:gemini
levent tuvalet kabn kagt havl dolu,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:gemini
aksaray yuryen merdvn kmluk ynk,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:gemini
dort levent grs kat zmni cp,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:gemini
sirkeci peron asansr cks buzlnma,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:gemini
uskudar tuvalet yl krl cmur zi,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:gemini
bostanci peron kse cp brkmis,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:gemini
dudullu asansr ic skiz yapms,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:gemini
mahmutbey bilt hol kraz su lke,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:gemini
mecidiyekoy cks merdvn buz tzlnms,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:gemini
zeytnbrnu peron tuvalet kp krl,altyapi_insaat,10,fault_report,0,P3,2,yazim_yanlisi,relabel:gemini
pndk peron asansr kabn yazc tz,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:gemini
atasehr yuryen merdvn yag lekesi,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:gemini
tzla peron cp ygni grs,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:gemini
atakoy guney cks cp konteyner tasmis,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:gemini
taksim blt holu kagit havlu bitmis,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:gemini
bostanci prsnl kps yan sakiz lkle ckmiyor,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:gemini
yenikapi trnk bolge koku guclu tuvalet kapi,temizlik,7,complaint,3,P4,3,yazim_yanlisi,relabel:gemini
kadkoy asansr kabn yazici tozu dagli cok,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:gemini
levent yuruyen merdiven buzlanti tuzlanmamis sabah,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:gemini
atakoy cks dsen kola dkmus kaygn zemin,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:gemini
taksim tuvalet kabn ic idrar lekesi koku,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:gemini
bostanci peron kose fare goruldu cop yan,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:gemini
yenikapi guney cks divar graffiti boya izi,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:gemini
Kadıköy peronda çöp konteyneri taşmış,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:gemini
Vezneciler kuzey giriş buzlanma tuzlanmadı,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:gemini
Bostancı B2 tuvaleti koku şikayeti,temizlik,7,complaint,3,P4,3,cok_kisa,relabel:gemini
Şişli üst katağıda dökülen kahve lekesi,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:gemini
Kadıköy turnike bölgesi sakız lekeleri,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:gemini
Vezneciler peron duvarı graffiti boyama,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:gemini
Bostancı A1 giriş tuvalet banyo kağıtı yok,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:gemini
Şişli peronda sigara izmariti birikimi,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:gemini
Kadıköy asansör kabini kusmuk lekesi,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:gemini
Vezneciler geçit merdiveni buzlanma riski,altyapi_insaat,10,fault_report,0,P3,2,cok_kisa,relabel:gemini
Bostancı peron bankı altı çöp yığınlı,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:gemini
Şişli personel kapısı önü haşere görüldü,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:gemini
Kadıköy tuvalet lavabo musluğu kirli,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:gemini
Vezneciler bilet matik altı yağlı su,altyapi_insaat,10,fault_report,0,P3,2,cok_kisa,relabel:gemini
Bostancı peron zemin kayganlık uyarısı,altyapi_insaat,10,fault_report,0,P3,2,cok_kisa,relabel:gemini
Şişli güney çıkış merdiveni çöp dağınık,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:gemini
Kadıköy peron Camden koltuğu graffiti,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:gemini
Vezneciler tuvalet kapısı kilitlemiyor kirli,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:gemini
Bostancı peron çöp torbaları toplanmadı,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:gemini
Şişli metrobüs aktarma geçidi koku,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:gemini
Kadıköy peron YM-03 yanında dökülmüş su kaygan,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:gemini
Vezneciler asansör çağrı butonu yapışkan,mekanik_istasyon,0,fault_report,0,P3,2,cok_kisa,relabel:gemini
Bostancı tuvalet sabun dispenseri boş,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:gemini
Şişli peron 2 kenarı fasulye tabağı,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:gemini
Kadıköy kuzey mezzanin çatı altı güvercin pisliği,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:gemini
Vezneciler peron ışık direği boyama,altyapi_insaat,10,suggestion,4,P4,3,cok_kisa,relabel:gemini
Bostancı yürüyen merdiven basamağı yapışkan,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:gemini
Şişli tuvalet zemini sulu kirli,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:gemini
Kadıköy peron çöp kovası kapaklı ama dolu,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:gemini
Vezneciler geçit catlağı altı nemli koku,altyapi_insaat,10,fault_report,0,P3,2,cok_kisa,relabel:gemini
Bostancı peron Bank-12 yanında kırık şişe,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:gemini
Şişli üst geçit camı gözenekli kirli,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:gemini
Kadıköy peron tuzlama talebi acil,altyapi_insaat,10,fault_report,0,P3,2,cok_kisa,relabel:gemini
Vezneciler tuvalet havalandırma şaftı tozlu,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:gemini
Bostancı peron tren altı yağ damlaları,arac_tren,2,fault_report,0,P3,2,cok_kisa,relabel:gemini
Şişli personel tuvaleti idrar kokusu,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:gemini
Kadıköy B1 giriş camı grafiti çekilmiş,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:gemini
Vezneciler peron bankı altında eski gazete,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:gemini
Bostancı asansör pano tuvaleti kilitli kirli,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:gemini
Şişli peron 1 buzlanma erken müdahale,altyapi_insaat,10,fault_report,0,P3,2,cok_kisa,relabel:gemini
Kadıköy mezzanin çöp konteyneri yanında kutu,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:gemini
Vezneciler tuvalet aynası parmak izi lekeli,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:gemini
Şişli-Mecidiyeköy istasyonu turnike bölgesindeki CCTV kamera görüntüsünde anlık donmalar meydana gelmektedir.,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,standart,relabel:gemini
Üsküdar istasyonu 1. peronda bulunan acil durum butonu basılmasına rağmen kumanda merkezine sinyal iletmiyor.,sinyalizasyon_haberlesme,3,fault_report,0,P1,0,standart,relabel:gemini
Bostancı istasyonu güney çıkışındaki yangın tüpünün önüne çöp konteyneri konulduğu tespit edilmiştir.,istasyon_guvenlik,6,fault_report,0,P2,1,standart,relabel:gemini
Şişhane istasyonu 2. peron peron ayırıcı kapı bölgesinde şüpheli sırt çantası ihbarı alınmıştır.,guvenlik_asayis_olay,9,incident_report,1,P1,0,standart,relabel:gemini
Sabah vardiyasında Gayrettepe istasyonu turnikelerinden akbilsiz ve kaçak geçiş yapan şahıslar görülmüştür.,guvenlik_asayis_olay,9,incident_report,1,P3,2,standart,relabel:gemini
Levent istasyonu acil çıkış kapısının önüne bırakılan koliler tahliye yolunu tamamen kapatmaktadır.,istasyon_guvenlik,6,fault_report,0,P1,0,standart,relabel:gemini
Yenikapı istasyonu X-ray cihazı başında görevli personel bulunmadığı için çanta kontrolleri yapılamamaktadır.,istasyon_guvenlik,6,fault_report,0,P2,1,standart,relabel:gemini
Taksim istasyonu peron alanındaki sarı çizgi kabartma kaplamalarının bir kısmı yerinden sökülmüştür.,altyapi_insaat,10,fault_report,0,P3,2,standart,relabel:gemini
Kadıköy istasyonu ana girişindeki güvenlik kamerasının açısı reklam panosu nedeniyle kapanmış durumdadır.,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,standart,relabel:gemini
Öğle saatlerinde Otogar istasyonu peron bölümünde duran sahipsiz bir paket bildirilmiştir.,guvenlik_asayis_olay,9,incident_report,1,P1,0,standart,relabel:gemini
4. Levent istasyonu mekanik odasındaki yangın algılama sensörü yanlış alarm vermeye devam etmektedir.,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,standart,relabel:gemini
Servis başlangıcında Ayrılık Çeşmesi istasyonundaki acil yardım butonunun kapağının kırık olduğu fark edilmiştir.,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,standart,relabel:gemini
Gece vardiyasında Aksaray istasyonu turnike bölgesinde yetkisiz bir şahsın teknisyen odasına girmeye çalıştığı görüldü.,guvenlik_asayis_olay,9,incident_report,1,P2,1,standart,relabel:gemini
Bostancı istasyonu 1. peron zemininde bulunan sarı ikaz çizgileri yıpranmış ve görünürlüğünü kaybetmiştir.,altyapi_insaat,10,fault_report,0,P4,3,standart,relabel:gemini
Şişhane istasyonu kuzey turnikelerinde düzenli devriye gezmesi gereken güvenlik personeli alanında bulunmamaktadır.,istasyon_guvenlik,6,fault_report,0,P2,1,standart,relabel:gemini
M4 hattı treninde acil durum imdat freni kolunun mühürsüz olduğu tespit edilmiştir.,arac_tren,2,fault_report,0,P2,1,standart,relabel:gemini
Üsküdar istasyonu B3 katındaki yangın söndürme tüpünün basınç göstergesinin kırmızı bölgede olduğu görüldü.,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,standart,relabel:gemini
Kartal istasyonu peron kamerasında görüntü kayması yaşanmakta ve netlik sağlanamamaktadır.,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,standart,relabel:gemini
Ötmüyor acil ihbar butonu BSO-02 panosu girişinde.,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,devrik,relabel:gemini
Yanıp sönüyor CCTV kamerası görüntü vermiyor üst katta.,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,devrik,relabel:gemini
sisli istasyonu peron 2 cctv kamerasi goruntu vermiyo merkeze,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,yazim_yanlisi,relabel:gemini
levent turnikelerde guvenlik personeli yok millet bilet basmadan geciyo,istasyon_guvenlik,6,complaint,3,P3,2,yazim_yanlisi,relabel:gemini
yenikapi alt kat acil cikis kapisi zincirle kilitlenmis acil durum riski,altyapi_insaat,10,fault_report,0,P1,0,yazim_yanlisi,relabel:gemini
sirinevler orta peron yangin tupunun onune koli yigmislar erisim kapali,istasyon_guvenlik,6,fault_report,0,P1,0,yazim_yanlisi,relabel:gemini
taksim istasyonu yardim butonu basili kalmis merkeze sinyal dusmuyo,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,yazim_yanlisi,relabel:gemini
bostanci gise bolgesinde sahipsiz siyah sirt cantasi var supheli paket,guvenlik_asayis_olay,9,incident_report,1,P1,0,yazim_yanlisi,relabel:gemini
gayrettepe peron sari cizgi ihlal ikaz flasoru calismiyo yolcu riski,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,yazim_yanlisi,relabel:gemini
kadikoy turnike bolgesinde x-ray cihazi basinda gorevli yok kontrol yapilmiyo,istasyon_guvenlik,6,complaint,3,P3,2,yazim_yanlisi,relabel:gemini
kirazli istasyonu acil durum cikis kapisi alarm vermeden aciliyo,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,yazim_yanlisi,relabel:gemini
uskudar peron gise katindaki kamera acisi panoyla kapatilmis gorunmuyo,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,yazim_yanlisi,relabel:gemini
ayrilik cesmesi peron 1 yardim butonu tusu kirilmis basilmiyo,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,yazim_yanlisi,relabel:gemini
